                                            id                                             |             time              | attrstring |                                                                                                                value                                                                                                                
-------------------------------------------------------------------------------------------+-------------------------------+------------+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 http://www.ipv6sensor.net/homeExperiment/Kanagawa/Yokohama/003/DLU/EnergyTotal            | 2011-08-11 00:00:00+09        |            | 4844.06
 http://gw.espdragon.jp/EngBldg2/kenshin/199                                               | 2011-08-11 00:00:00+09        |            | 2
 http://gw.espdragon.jp/EngBldg2/kenshin/341                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/241                                               | 2011-08-11 00:00:00+09        |            | 1
 http://gw.espdragon.jp/EngBldg2/kenshin/272                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/366                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/266                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/166                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/305                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/205                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/105                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/005                                               | 2011-08-11 00:00:00+09        |            | 2
 http://gw.espdragon.jp/EngBldg2/kenshin/355                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/322                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/222                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/007                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/022                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/255                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/280                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/180                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/153                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/053                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/172                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/072                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/150                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/186                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/086                                               | 2011-08-11 00:00:00+09        |            | 1
 http://gw.espdragon.jp/EngBldg2/kenshin/275                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/155                                               | 2011-08-11 00:00:00+09        |            | 1
 http://gw.espdragon.jp/EngBldg2/kenshin/283                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/183                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/338                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/238                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/138                                               | 2011-08-11 00:00:00+09        |            | 1
 http://gw.espdragon.jp/EngBldg2/kenshin/038                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/055                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/307                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/207                                               | 2011-08-11 00:00:00+09        |            | 7
 http://gw.espdragon.jp/EngBldg2/kenshin/107                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/289                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/189                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/089                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/324                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/224                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/124                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/024                                               | 2011-08-11 00:00:00+09        |            | 1
 http://gw.espdragon.jp/EngBldg2/kenshin/242                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/290                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/090                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/220                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/141                                               | 2011-08-11 00:00:00+09        |            | 1
 http://gw.espdragon.jp/EngBldg2/kenshin/041                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/247                                               | 2011-08-11 00:00:00+09        |            | 8
 http://gw.espdragon.jp/EngBldg2/kenshin/197                                               | 2011-08-11 00:00:00+09        |            | 1
 http://gw.espdragon.jp/EngBldg2/kenshin/047                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/292                                               | 2011-08-11 00:00:00+09        |            | 2
 http://gw.espdragon.jp/EngBldg2/kenshin/192                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/092                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/357                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/310                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/210                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/057                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/010                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/019                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/083                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/274                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/174                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/074                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/257                                               | 2011-08-11 00:00:00+09        |            | 3
 http://gw.espdragon.jp/EngBldg2/kenshin/339                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/326                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/139                                               | 2011-08-11 00:00:00+09        |            | 1
 http://gw.espdragon.jp/EngBldg2/kenshin/126                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/026                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/343                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/243                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/143                                               | 2011-08-11 00:00:00+09        |            | 1
 http://gw.espdragon.jp/EngBldg2/kenshin/043                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/050                                               | 2011-08-11 00:00:00+09        |            | 1
 http://gw.espdragon.jp/EngBldg2/kenshin/360                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/329                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/294                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/060                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/094                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/348                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/248                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/148                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/157                                               | 2011-08-11 00:00:00+09        |            | 1
 http://gw.espdragon.jp/EngBldg2/kenshin/316                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/216                                               | 2011-08-11 00:00:00+09        |            | 2
 http://gw.espdragon.jp/EngBldg2/kenshin/116                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/016                                               | 2011-08-11 00:00:00+09        |            | 4
 http://gw.espdragon.jp/EngBldg2/kenshin/198                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/098                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/333                                               | 2011-08-11 00:00:00+09        |            | 3
 http://gw.espdragon.jp/EngBldg2/kenshin/233                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/133                                               | 2011-08-11 00:00:00+09        |            | 2
 http://gw.espdragon.jp/EngBldg2/kenshin/033                                               | 2011-08-11 00:00:00+09        |            | 1
 http://gw.espdragon.jp/EngBldg2/kenshin/369                                               | 2011-08-11 00:00:00+09        |            | 6
 http://gw.espdragon.jp/EngBldg2/kenshin/269                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/350                                               | 2011-08-11 00:00:00+09        |            | 1
 http://gw.espdragon.jp/EngBldg2/kenshin/250                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/219                                               | 2011-08-11 00:00:00+09        |            | 1
 http://gw.espdragon.jp/EngBldg2/kenshin/119                                               | 2011-08-11 00:00:00+09        |            | 0
 http://gw.espdragon.jp/EngBldg2/kenshin/084                                               | 2011-08-11 00:00:00+09        |            | 1
 http://gw.espdragon.jp/EngBldg2/11F/112C2/POWER_H                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/11F/111B2/POWER_H                                         | 2011-08-11 00:00:00+09        |            | 1.00
 http://gw.espdragon.jp/EngBldg2/11F/111A3/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/11F/111A1/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/11F/111A1/GHP                                             | 2011-08-11 00:00:00+09        |            | 0.20
 http://gw.espdragon.jp/EngBldg2/10F/103D1/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/10F/101D1/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 3.00
 http://gw.espdragon.jp/EngBldg2/10F/101C1/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 55125.90
 http://gw.espdragon.jp/EngBldg2/10F/102A2/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/10F/102A1/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/10F/102A1/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/10F/101A2/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/09F/92D3/GHP                                              | 2011-08-11 00:00:00+09        |            | 0.01
 http://gw.espdragon.jp/EngBldg2/09F/92C1/POWER_H                                          | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/09F/93A2/POWER_N                                          | 2011-08-11 00:00:00+09        |            | 3.00
 http://gw.espdragon.jp/EngBldg2/09F/92A4/LIGHT                                            | 2011-08-11 00:00:00+09        |            | 0.15
 http://gw.espdragon.jp/EngBldg2/09F/92A4/GHP                                              | 2011-08-11 00:00:00+09        |            | 0.05
 http://gw.espdragon.jp/EngBldg2/09F/92A1/POWER_N                                          | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/08F/83D1/POWER_N                                          | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/08F/81D2/GHP                                              | 2011-08-11 00:00:00+09        |            | 0.05
 http://gw.espdragon.jp/EngBldg2/08F/81C1/POWER_H                                          | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/08F/83B1/POWER_H                                          | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/08F/83B1/POWER_N                                          | 2011-08-11 00:00:00+09        |            | 1.00
 http://gw.espdragon.jp/EngBldg2/08F/82B2/POWER_H                                          | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/08F/82A4/POWER_N                                          | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/07F/73D4/POWER_N                                          | 2011-08-11 00:00:00+09        |            | 1.00
 http://gw.espdragon.jp/EngBldg2/07F/71D4/POWER_N                                          | 2011-08-11 00:00:00+09        |            | 1.00
 http://gw.espdragon.jp/EngBldg2/07F/71D1/GHP                                              | 2011-08-11 00:00:00+09        |            | 0.05
 http://gw.espdragon.jp/EngBldg2/07F/73C3/LIGHT                                            | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/07F/72C2/POWER_H                                          | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/07F/72B2/POWER_H                                          | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/07F/72A4/POWER_N                                          | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/07F/71A1/GHP                                              | 2011-08-11 00:00:00+09        |            | 0.20
 http://gw.espdragon.jp/EngBldg2/06F/63D2/POWER_N                                          | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/06F/63D2/LIGHT                                            | 2011-08-11 00:00:00+09        |            | 0.15
 http://gw.espdragon.jp/EngBldg2/06F/62D3/GHP                                              | 2011-08-11 00:00:00+09        |            | 0.05
 http://gw.espdragon.jp/EngBldg2/06F/63C1/POWER_H                                          | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/06F/63B1/POWER_N                                          | 2011-08-11 00:00:00+09        |            | 1.00
 http://gw.espdragon.jp/EngBldg2/06F/63A2/POWER_N                                          | 2011-08-11 00:00:00+09        |            | 2.00
 http://gw.espdragon.jp/EngBldg2/06F/63A1/LIGHT                                            | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/06F/63A1/GHP                                              | 2011-08-11 00:00:00+09        |            | 0.05
 http://gw.espdragon.jp/EngBldg2/06F/61A3/POWER_N                                          | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/06F/61A1/LIGHT                                            | 2011-08-11 00:00:00+09        |            | 0.15
 http://gw.espdragon.jp/EngBldg2/06F/61A1/GHP                                              | 2011-08-11 00:00:00+09        |            | 0.20
 http://gw.espdragon.jp/EngBldg2/12F/123D4/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/123D4/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/123D4/GHP                                             | 2011-08-11 00:00:00+09        |            | 0.01
 http://gw.espdragon.jp/EngBldg2/12F/123D3/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/123D3/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/123D3/GHP                                             | 2011-08-11 00:00:00+09        |            | 0.01
 http://gw.espdragon.jp/EngBldg2/12F/123D2/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/123D2/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/123D2/GHP                                             | 2011-08-11 00:00:00+09        |            | 0.01
 http://gw.espdragon.jp/EngBldg2/12F/123D1/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/123D1/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/123D1/GHP                                             | 2011-08-11 00:00:00+09        |            | 0.01
 http://gw.espdragon.jp/EngBldg2/12F/122D4/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122D4/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122D4/GHP                                             | 2011-08-11 00:00:00+09        |            | 0.01
 http://gw.espdragon.jp/EngBldg2/12F/122D3/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122D3/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122D3/GHP                                             | 2011-08-11 00:00:00+09        |            | 0.01
 http://gw.espdragon.jp/EngBldg2/12F/122D2/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122D2/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122D2/GHP                                             | 2011-08-11 00:00:00+09        |            | 0.01
 http://gw.espdragon.jp/EngBldg2/12F/122D1/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122D1/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122D1/GHP                                             | 2011-08-11 00:00:00+09        |            | 0.01
 http://gw.espdragon.jp/EngBldg2/12F/121D4/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121D4/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121D3/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121D3/GHP                                             | 2011-08-11 00:00:00+09        |            | 0.01
 http://gw.espdragon.jp/EngBldg2/12F/121D2/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121D2/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121D2/GHP                                             | 2011-08-11 00:00:00+09        |            | 0.01
 http://gw.espdragon.jp/EngBldg2/12F/121D1/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121D1/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121D1/GHP                                             | 2011-08-11 00:00:00+09        |            | 0.01
 http://gw.espdragon.jp/EngBldg2/12F/123C2/POWER_H                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/123C2/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/123C2/EHP                                             | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/123C1/POWER_H                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/123C1/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 1.00
 http://gw.espdragon.jp/EngBldg2/12F/123C1/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/123C1/EHP                                             | 2011-08-11 00:00:00+09        |            | 2.40
 http://gw.espdragon.jp/EngBldg2/12F/122C2/POWER_H                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122C2/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 1.00
 http://gw.espdragon.jp/EngBldg2/12F/122C2/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 1.20
 http://gw.espdragon.jp/EngBldg2/12F/122C2/EHP                                             | 2011-08-11 00:00:00+09        |            | 0.60
 http://gw.espdragon.jp/EngBldg2/12F/122C1/POWER_H                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122C1/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 1.00
 http://gw.espdragon.jp/EngBldg2/12F/122C1/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122C1/EHP                                             | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121C2/POWER_H                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121C2/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121C2/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121C2/EHP                                             | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121C1/POWER_H                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121C1/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 1.00
 http://gw.espdragon.jp/EngBldg2/12F/121C1/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121C1/EHP                                             | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122B2/POWER_H                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122B2/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122B2/EHP                                             | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122B1/POWER_H                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122B1/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 1.00
 http://gw.espdragon.jp/EngBldg2/12F/122B1/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122B1/EHP                                             | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121B2/POWER_H                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121B2/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 6.00
 http://gw.espdragon.jp/EngBldg2/12F/121B2/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121B2/EHP                                             | 2011-08-11 00:00:00+09        |            | 5.40
 http://gw.espdragon.jp/EngBldg2/12F/121B1/POWER_H                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121B1/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121B1/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121B1/EHP                                             | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122A4/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 3.00
 http://gw.espdragon.jp/EngBldg2/12F/122A4/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122A4/GHP                                             | 2011-08-11 00:00:00+09        |            | 0.05
 http://gw.espdragon.jp/EngBldg2/12F/122A3/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122A3/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122A3/GHP                                             | 2011-08-11 00:00:00+09        |            | 0.05
 http://gw.espdragon.jp/EngBldg2/12F/122A2/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122A2/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122A1/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122A1/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/122A1/GHP                                             | 2011-08-11 00:00:00+09        |            | 0.05
 http://gw.espdragon.jp/EngBldg2/12F/121A4/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 1.00
 http://gw.espdragon.jp/EngBldg2/12F/121A4/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121A4/GHP                                             | 2011-08-11 00:00:00+09        |            | 0.20
 http://gw.espdragon.jp/EngBldg2/12F/121A3/POWER_H                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121A3/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121A3/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121A3/GHP                                             | 2011-08-11 00:00:00+09        |            | 0.20
 http://gw.espdragon.jp/EngBldg2/12F/121A2/POWER_N                                         | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121A2/LIGHT                                           | 2011-08-11 00:00:00+09        |            | 0.00
 http://gw.espdragon.jp/EngBldg2/12F/121A2/GHP                                             | 2011-08-11 00:00:00+09        |            | 0.20
